brand,years,usingyears,tag_price,cc,gasoline,max_,compression,doors,source,mileage,type_number,certificate,residual_value
LEXUS,2014,4,209,2700,¨Tªo,188,10,5,abc,38250,4,1,80.76555024
LEXUS,2014,4,209,2700,¨Tªo,188,10,5,abc,32815,4,1,80.76555024
TOYOTA,2017,1,88.9,1800,¨Tªo,140,10.6,5,8891,10000,1,0,80.76490439
HONDA,2015,3,62.9,1500,¨Tªo,120,10.3,4,8891,29000,3,0,80.76311606
FORD,2016,2,92.9,1500,¨Tªo,180,10,5,UCar,4600,3,0,80.73196986
TOYOTA,2016,2,93.9,2000,¨Tªo,167,12.7,4,8891,24000,2,0,80.72417465
TOYOTA,2016,2,93.9,2000,¨Tªo,167,12.7,4,8891,24000,2,0,80.72417465
TOYOTA,2014,4,93.9,2500,¨Tªo,181,10.4,4,SUM,65800,2,1,80.72417465
TOYOTA,2016,2,93.9,2000,¨Tªo,167,12.7,4,Yahoo,14600,3,1,80.72417465
NISSAN,2016,2,93.9,1600,¨Tªo,117,10.7,5,8891,14000,4,1,80.72417465
NISSAN,2017,1,93.9,1600,¨Tªo,117,10.7,5,8891,4000,4,1,80.72417465
TOYOTA,2014,4,93.9,2500,¨Tªo,181,10.4,4,abc,36000,2,1,80.72417465
NISSAN,2015,3,93.9,1600,¨Tªo,117,10.7,5,abc,17000,3,0,80.72417465
NISSAN,2016,2,93.9,1600,¨Tªo,117,10.7,5,8891,8000,4,0,80.72417465
MITSUBISHI,2016,2,66.9,1800,¨Tªo,143,10.5,4,UCar,27784,4,0,80.71748879
HONDA,2015,3,97.9,2400,¨Tªo,190,10,5,UCar,27000,3,0,80.69458631
HONDA,2014,4,97.9,2400,¨Tªo,190,10,5,UCar,39527,3,0,80.69458631
HONDA,2015,3,97.9,2400,¨Tªo,190,10,5,UCar,23400,3,0,80.69458631
HONDA,2015,3,97.9,2400,¨Tªo,190,10,5,UCar,21000,3,0,80.69458631
HONDA,2015,3,97.9,2400,¨Tªo,190,10,5,8891,12000,3,0,80.69458631
HONDA,2015,3,97.9,2400,¨Tªo,190,10,5,UCar,11400,3,0,80.69458631
TOYOTA,2014,4,84.9,2000,¨Tªo,148,9.8,4,8891,66000,1,1,80.68315665
TOYOTA,2015,3,84.9,2000,¨Tªo,148,9.8,4,8891,18000,1,0,80.68315665
TOYOTA,2015,3,56.9,1500,¨Tªo,109,10.5,4,8891,13000,3,0,80.66783831
TOYOTA,2016,2,72.9,1800,¨Tªo,140,10,4,8891,23000,4,0,80.65843621
TOYOTA,2016,2,72.9,1800,¨Tªo,140,10,4,8891,20000,4,0,80.65843621
TOYOTA,2016,2,72.9,1800,¨Tªo,140,10,4,8891,20000,4,0,80.65843621
TOYOTA,2015,3,72.9,1800,¨Tªo,140,10,4,8891,26000,4,0,80.65843621
TOYOTA,2016,2,72.9,1800,¨Tªo,140,10,4,abc,13885,4,0,80.65843621
TOYOTA,2016,2,72.9,1800,¨Tªo,140,10,4,8891,11000,4,0,80.65843621
NISSAN,2015,3,91.5,2000,¨Tªo,141.5,11.2,5,SUM,24262,3,1,80.6557377
MAZDA,2014,4,73.9,2000,¨Tªo,151,10,5,8891,38000,2,0,80.64952639
TOYOTA,2014,4,78.9,2000,¨Tªo,146,10,5,8891,38000,4,0,80.60836502
TOYOTA,2014,4,78.9,2000,¨Tªo,146,10,5,8891,28000,4,0,80.60836502
FORD,2014,4,60.8,1500,¨Tªo,112,11,5,8891,24000,4,0,80.59210526
TOYOTA,2012,6,81.9,2000,¨Tªo,141,10,5,UCar,83458,5,0,80.58608059
LEXUS,2015,3,222,2000,¨Tªo,238,10,5,abc,27310,7,1,80.54054054
TOYOTA,2017,1,88.9,1800,¨Tªo,140,10.6,5,8891,10000,1,0,80.53993251
TOYOTA,2014,4,51.9,1500,¨Tªo,109,10.5,4,SUM,94937,2,1,80.53949904
TOYOTA,2014,4,51.9,1500,¨Tªo,109,10.5,4,abc,88627,2,0,80.53949904
TOYOTA,2014,4,51.9,1500,¨Tªo,109,10.5,4,Yahoo,66420,2,1,80.53949904
TOYOTA,2014,4,51.9,1500,¨Tªo,109,10.5,4,8891,66000,2,1,80.53949904
TOYOTA,2014,4,51.9,1500,¨Tªo,109,10.5,4,SUM,56000,2,1,80.53949904
TOYOTA,2014,4,51.9,1500,¨Tªo,109,10.5,4,8891,38000,2,0,80.53949904
TOYOTA,2014,4,51.9,1500,¨Tªo,109,10.5,4,8891,17000,2,0,80.53949904
TOYOTA,2014,4,51.9,1500,¨Tªo,109,10.5,4,8891,15000,2,0,80.53949904
FORD,2016,2,107.8,2000,¨Tªo,242,9.3,5,8891,5000,2,0,80.51948052
MAZDA,2015,3,92.9,2000,¨Tªo,147,10,5,8891,30000,1,0,80.51668461
TOYOTA,2015,3,56.9,1500,¨Tªo,109,10.5,4,SUM,52480,3,1,80.49209139
TOYOTA,2015,3,56.9,1500,¨Tªo,109,10.5,4,8891,52000,3,0,80.49209139
TOYOTA,2015,3,56.9,1500,¨Tªo,109,10.5,4,SUM,34000,3,1,80.49209139
TOYOTA,2015,3,56.9,1500,¨Tªo,109,10.5,4,SUM,31200,3,1,80.49209139
TOYOTA,2015,3,56.9,1500,¨Tªo,109,10.5,4,abc,23000,3,1,80.49209139
TOYOTA,2015,3,56.9,1500,¨Tªo,109,10.5,4,abc,21972,3,1,80.49209139
TOYOTA,2015,3,56.9,1500,¨Tªo,109,10.5,4,abc,20751,3,1,80.49209139
TOYOTA,2016,2,56.9,1500,¨Tªo,109,10.5,4,8891,10000,3,0,80.49209139
TOYOTA,2016,2,56.9,1500,¨Tªo,109,10.5,4,8891,10000,3,0,80.49209139
TOYOTA,2015,3,56.9,1500,¨Tªo,109,10.5,4,SUM,11527,3,1,80.49209139
TOYOTA,2015,3,56.9,1500,¨Tªo,109,10.5,4,8891,6666,3,0,80.49209139
HONDA,2015,3,97.9,2400,¨Tªo,190,10,5,8891,30000,2,1,80.49029622
HONDA,2015,3,97.9,2400,¨Tªo,190,10,5,8891,27000,2,0,80.49029622
HONDA,2014,4,97.9,2400,¨Tªo,190,10,5,SUM,39000,3,1,80.49029622
HONDA,2014,4,97.9,2400,¨Tªo,190,10,5,Yahoo,38400,3,1,80.49029622
HONDA,2015,3,97.9,2400,¨Tªo,190,10,5,8891,23000,2,0,80.49029622
HONDA,2015,3,97.9,2400,¨Tªo,190,10,5,8891,23000,2,0,80.49029622
HONDA,2015,3,97.9,2400,¨Tªo,190,10,5,8891,21000,2,0,80.49029622
HONDA,2015,3,97.9,2400,¨Tªo,190,10,5,Yahoo,21000,3,1,80.49029622
HONDA,2014,4,97.9,2400,¨Tªo,190,10,5,8891,25000,2,0,80.49029622
HONDA,2015,3,97.9,2400,¨Tªo,190,10,5,Yahoo,11400,3,1,80.49029622
HONDA,2015,3,97.9,2400,¨Tªo,190,10,5,8891,11000,2,0,80.49029622
HONDA,2015,3,97.9,2400,¨Tªo,190,10,5,8891,11000,2,0,80.49029622
MAZDA,2014,4,121.8,2200,®ãªo,175,14,5,8891,50000,2,0,80.45977011
TOYOTA,2017,1,88.9,1800,¨Tªo,140,10.6,5,8891,10000,1,0,80.42744657
TOYOTA,2017,1,88.9,1800,¨Tªo,140,10.6,5,8891,10000,1,0,80.42744657
TOYOTA,2017,1,88.9,1800,¨Tªo,140,10.6,5,8891,10000,1,0,80.42744657
TOYOTA,2013,5,65.9,1800,¨Tªo,140,10,4,8891,55000,4,0,80.42488619
TOYOTA,2013,5,65.9,1800,¨Tªo,140,10,4,UCar,44609,4,0,80.42488619
MITSUBISHI,2015,3,66.9,1800,¨Tªo,143,10.5,4,8891,23000,4,0,80.41853513
MITSUBISHI,2015,3,66.9,1800,¨Tªo,143,10.5,4,8891,22000,4,0,80.41853513
HONDA,2014,4,66.9,1500,¨Tªo,120,10.4,5,8891,11000,1,0,80.41853513
NISSAN,2015,3,93.9,1600,¨Tªo,117,10.7,5,SUM,17000,3,0,80.40468584
MITSUBISHI,2014,4,70.9,1800,¨Tªo,143,10.5,4,UCar,20000,3,0,80.39492243
MITSUBISHI,2014,4,70.9,1800,¨Tªo,143,10.5,4,abc,12453,3,0,80.39492243
MAZDA,2015,3,80.9,2000,¨Tªo,165,14,5,8891,33000,2,0,80.3461063
MAZDA,2015,3,80.9,2000,¨Tªo,165,14,5,8891,25000,2,0,80.3461063
MAZDA,2014,4,106.8,2000,¨Tªo,155,13,5,abc,55415,2,0,80.33707865
MAZDA,2014,4,106.8,2000,¨Tªo,155,13,5,SUM,54410,2,1,80.33707865
MAZDA,2014,4,106.8,2000,¨Tªo,155,13,5,8891,54000,2,0,80.33707865
TOYOTA,2016,2,61,2000,¨Tªo,133,9.8,5,UCar,28360,4,0,80.32786885
TOYOTA,2017,1,88.9,1800,¨Tªo,140,10.6,5,8891,2500,1,0,80.31496063
FORD,2016,2,64.5,1600,¨Tªo,125,11,4,8891,15000,2,0,80.31007752
HONDA,2015,3,90.9,2400,¨Tªo,190,10,5,8891,25000,4,0,80.3080308
FORD,2016,2,186.8,2300,¨Tªo,314,9.5,2,8891,35000,1,0,80.29978587
FORD,2016,2,186.8,2300,¨Tªo,314,9.5,2,Yahoo,35000,2,0,80.29978587
FORD,2016,2,186.8,2300,¨Tªo,314,9.5,2,8891,30000,1,0,80.29978587
FORD,2015,3,186.8,2300,¨Tªo,314,9.5,2,8891,27000,1,0,80.29978587
FORD,2015,3,186.8,2300,¨Tªo,314,9.5,2,8891,20000,1,0,80.29978587
MITSUBISHI,2017,1,60.9,1500,¨Tªo,112,10.5,5,abc,1890,5,1,80.2955665
MAZDA,2014,4,121.8,2200,®ãªo,175,14,5,8891,30000,2,0,80.2955665
NISSAN,2016,2,74.5,1800,¨Tªo,131,9.9,4,8891,15000,7,0,80.26845638
LEXUS,2017,1,224,2000,¨Tªo,238,10,5,Yahoo,12682,7,1,80.26785714
FORD,2015,3,60.8,1500,¨Tªo,112,11,5,8891,61000,4,1,80.26315789
FORD,2016,2,60.8,1500,¨Tªo,112,11,5,8891,20000,4,0,80.26315789
FORD,2015,3,60.8,1500,¨Tªo,112,11,5,8891,30000,4,0,80.26315789
FORD,2014,4,60.8,1500,¨Tªo,112,11,5,8891,50000,4,0,80.26315789
FORD,2015,3,60.8,1500,¨Tªo,112,11,5,8891,22522,3,0,80.26315789
FORD,2015,3,60.8,1500,¨Tªo,112,11,5,8891,3700,4,0,80.26315789
VOLKSWAGEN,2015,3,231.8,2000,®ãªo,163,16.5,5,8891,44000,2,0,80.24158758
MAZDA,2016,2,76.9,2000,¨Tªo,165,14,5,8891,19000,2,0,80.23407022
FORD,2016,2,69.8,1000,¨Tªo,125,10,5,UCar,6012,1,0,80.22922636
FORD,2014,4,69.8,1000,¨Tªo,125,10,5,UCar,12145,1,0,80.22922636
LEXUS,2016,2,183,2000,¨Tªo,245,10,4,abc,17579,5,1,80.21857923
FORD,2015,3,186.8,2300,¨Tªo,314,9.5,2,8891,37000,1,0,80.19271949
FORD,2015,3,186.8,2300,¨Tªo,314,9.5,2,8891,37000,1,0,80.19271949
TOYOTA,2016,2,56.9,1500,¨Tªo,109,10.5,4,Yahoo,10000,3,1,80.14059754
NISSAN,2014,4,59.9,1600,¨Tªo,115,9.8,5,UCar,43603,4,0,80.13355593
FORD,2015,3,59.9,1600,¨Tªo,125,11,4,8891,24000,2,0,80.13355593
FORD,2015,3,119.8,2000,®ãªo,180,16.7,5,UCar,15352,1,0,80.13355593
MITSUBISHI,2015,3,59.9,1500,¨Tªo,112,10.5,5,UCar,4765,8,0,80.13355593
NISSAN,2016,2,60.9,1600,¨Tªo,115,9.8,5,8891,19000,4,0,80.13136289
HONDA,2015,3,65.9,1500,¨Tªo,120,10.3,5,8891,50000,3,0,80.12139605
TOYOTA,2013,5,65.9,1800,¨Tªo,140,10,4,SUM,27996,4,1,80.12139605
TOYOTA,2015,3,69.9,1800,¨Tªo,140,10,4,UCar,55320,6,0,80.11444921
MAZDA,2013,5,69.9,1500,¨Tªo,103,10,5,8891,50000,3,0,80.11444921
TOYOTA,2015,3,69.9,1800,¨Tªo,140,10,4,8891,9533,6,0,80.11444921
FORD,2014,4,74.9,2000,¨Tªo,170,12,5,8891,49000,2,0,80.10680908
MAZDA,2015,3,75.9,2000,¨Tªo,165,14,4,8891,20000,4,0,80.10540184
MAZDA,2015,3,84.9,2000,¨Tªo,147,10,5,UCar,49200,5,0,80.0942285
TOYOTA,2016,2,84.9,2000,¨Tªo,146,10,5,8891,20000,2,0,80.0942285
TOYOTA,2015,3,84.9,2000,¨Tªo,146,10,5,8891,35000,3,0,80.0942285
TOYOTA,2015,3,84.9,2000,¨Tªo,146,10,5,8891,28000,3,0,80.0942285
HONDA,2014,4,85.9,2000,¨Tªo,155,10.6,5,Yahoo,48000,1,1,80.09313155
HONDA,2015,3,85.9,2000,¨Tªo,155,10.6,5,8891,28000,1,0,80.09313155
HONDA,2014,4,85.9,2000,¨Tªo,155,10.6,5,8891,40000,1,0,80.09313155
HONDA,2014,4,85.9,2000,¨Tªo,155,10.6,5,SUM,37000,1,1,80.09313155
HONDA,2015,3,85.9,2000,¨Tªo,155,10.6,5,8891,21000,1,0,80.09313155
HONDA,2013,5,90.9,2400,¨Tªo,190,10,5,SUM,55301,4,1,80.0880088
HONDA,2013,5,99.9,2400,¨Tªo,180,10.5,4,8891,32000,1,0,80.08008008
MAZDA,2016,2,111,2000,¨Tªo,165,14,4,8891,18000,1,0,80
NISSAN,2013,5,58.5,1600,¨Tªo,105,9.8,5,SUM,45800,4,1,80
TOYOTA,2015,3,61,2000,¨Tªo,133,9.8,5,8891,18000,4,0,80
FORD,2016,2,64.5,1600,¨Tªo,125,11,4,8891,5000,2,0,80
HONDA,2013,5,99.9,2400,¨Tªo,180,10.5,4,8891,65000,1,0,79.97997998
TOYOTA,2015,3,69.9,1800,¨Tªo,140,10,4,8891,18000,6,0,79.9713877
FORD,2015,3,119.8,2000,®ãªo,180,16.7,5,SUM,15000,1,1,79.96661102
VOLKSWAGEN,2015,3,94.8,1200,¨Tªo,105,10.5,5,SUM,12000,2,0,79.95780591
FORD,2014,4,69.8,1000,¨Tªo,125,10,5,SUM,26684,1,0,79.94269341
FORD,2014,4,69.8,1000,¨Tªo,125,10,5,abc,25000,1,0,79.94269341
LEXUS,2016,2,224,2000,¨Tªo,238,10,5,UCar,15000,7,0,79.91071429
TOYOTA,2014,4,72.6,1800,¨Tªo,140,10,4,UCar,52000,5,0,79.88980716
TOYOTA,2014,4,98.9,2500,¨Tªo,180,10.4,5,UCar,50000,5,0,79.87866532
NISSAN,2016,2,93.9,1600,¨Tªo,117,10.7,5,abc,17000,4,0,79.87220447
HONDA,2012,6,89.9,2000,¨Tªo,150,10.5,5,Yahoo,20500,4,1,79.86651835
HONDA,2016,2,84.9,2000,¨Tªo,155,10.6,5,8891,20000,1,0,79.85865724
TOYOTA,2015,3,84.9,2000,¨Tªo,146,10,5,8891,10000,3,0,79.85865724
MAZDA,2014,4,84.9,2000,¨Tªo,147,10,5,8891,12000,5,0,79.85865724
TOYOTA,2014,4,84.9,2000,¨Tªo,148,9.8,4,8891,7549,1,0,79.85865724
TOYOTA,2013,5,78.9,2000,¨Tªo,146,10,5,SUM,80214,4,1,79.84790875
TOYOTA,2014,4,78.9,2000,¨Tªo,146,10,5,UCar,49500,4,0,79.84790875
TOYOTA,2013,5,78.9,2000,¨Tªo,146,10,5,UCar,52152,4,0,79.84790875
TOYOTA,2014,4,78.9,2000,¨Tªo,146,10,5,UCar,28046,4,0,79.84790875
FORD,2015,3,74.9,2000,¨Tªo,170,12,5,8891,39000,2,0,79.83978638
MAZDA,2014,4,73.9,2000,¨Tªo,151,10,5,8891,22000,2,0,79.8376184
TOYOTA,2015,3,69.9,1800,¨Tªo,140,10,4,8891,48000,6,0,79.82832618
TOYOTA,2016,2,69.9,1800,¨Tªo,140,10,4,SUM,25016,7,1,79.82832618
HONDA,2015,3,69.9,1500,¨Tªo,120,10.3,5,8891,38000,1,0,79.82832618
TOYOTA,2015,3,69.9,1800,¨Tªo,140,10,4,8891,34000,6,0,79.82832618
TOYOTA,2015,3,69.9,1800,¨Tªo,140,10,4,abc,29116,6,0,79.82832618
TOYOTA,2015,3,69.9,1800,¨Tªo,140,10,4,8891,29000,6,0,79.82832618
HONDA,2015,3,69.9,1500,¨Tªo,120,10.3,5,8891,18000,1,0,79.82832618
MAZDA,2010,8,68.9,1500,¨Tªo,103,10,5,8891,70000,3,0,79.82583454
LEXUS,2016,2,224,2000,¨Tªo,238,10,5,8891,18000,7,0,79.82142857
LEXUS,2016,2,224,2000,¨Tªo,238,10,5,8891,18000,7,0,79.82142857
LEXUS,2016,2,224,2000,¨Tªo,238,10,5,8891,15000,7,0,79.82142857
LEXUS,2016,2,224,2000,¨Tªo,238,10,5,Yahoo,15000,7,0,79.82142857
TOYOTA,2014,4,163.9,2400,¨Tªo,170,9.8,5,abc,35145,2,1,79.804759
NISSAN,2015,3,59.9,1600,¨Tªo,115,9.8,5,SUM,30100,4,1,79.79966611
NISSAN,2014,4,59.9,1600,¨Tªo,115,9.8,5,8891,44000,4,1,79.79966611
NISSAN,2014,4,59.9,1600,¨Tªo,115,9.8,5,SUM,43595,4,1,79.79966611
NISSAN,2014,4,59.9,1600,¨Tªo,115,9.8,5,abc,39365,4,0,79.79966611
NISSAN,2014,4,59.9,1600,¨Tªo,115,9.8,5,SUM,32592,4,0,79.79966611
NISSAN,2014,4,59.9,1600,¨Tªo,115,9.8,5,8891,16000,4,1,79.79966611
NISSAN,2015,3,59.9,1600,¨Tªo,115,9.8,5,8891,6000,4,1,79.79966611
TOYOTA,2015,3,58.9,1500,¨Tªo,109,10.5,5,UCar,24600,5,0,79.79626486
TOYOTA,2015,3,56.9,1500,¨Tªo,109,10.5,4,8891,37000,3,1,79.78910369
NISSAN,2015,3,91.5,2000,¨Tªo,141.5,11.2,5,UCar,13500,3,0,79.78142077
NISSAN,2016,2,93.9,1600,¨Tªo,117,10.7,5,abc,20332,4,0,79.7657082
NISSAN,2016,2,93.9,1600,¨Tªo,117,10.7,5,SUM,20330,4,1,79.7657082
FORD,2015,3,186.8,2300,¨Tªo,314,9.5,2,8891,40000,1,0,79.76445396
FORD,2016,2,186.8,2300,¨Tªo,314,9.5,2,8891,19000,1,0,79.76445396
FORD,2016,2,186.8,2300,¨Tªo,314,9.5,2,8891,19000,1,0,79.76445396
FORD,2015,3,186.8,2300,¨Tªo,314,9.5,2,UCar,20875,1,0,79.76445396
NISSAN,2012,6,74,2000,¨Tªo,132,10,4,UCar,62068,4,0,79.72972973
NISSAN,2013,5,72.5,1600,¨Tªo,115,9.8,5,8891,81000,6,0,79.72413793
NISSAN,2016,2,72.5,1600,¨Tªo,115,9.8,5,8891,14000,6,0,79.72413793
TOYOTA,2014,4,78.9,2000,¨Tªo,146,10,5,SUM,53625,4,1,79.72116603
TOYOTA,2014,4,98.9,2500,¨Tªo,180,10.4,5,abc,54304,5,1,79.67644085
TOYOTA,2014,4,98.9,2500,¨Tªo,180,10.4,5,abc,45116,5,1,79.67644085
TOYOTA,2014,4,98.9,2500,¨Tªo,180,10.4,5,abc,31108,5,1,79.67644085
TOYOTA,2014,4,98.9,2500,¨Tªo,180,10.4,5,abc,28700,5,1,79.67644085
HONDA,2015,3,97.9,2400,¨Tªo,190,10,5,UCar,22000,3,0,79.67313585
HONDA,2013,5,97.9,2400,¨Tªo,190,10,5,abc,23541,3,0,79.67313585
TOYOTA,2014,4,72.6,1800,¨Tªo,140,10,4,abc,58011,5,1,79.61432507
TOYOTA,2014,4,72.6,1800,¨Tªo,140,10,4,8891,37000,5,0,79.61432507
TOYOTA,2014,4,72.6,1800,¨Tªo,140,10,4,abc,27800,5,1,79.61432507
TOYOTA,2013,5,78.9,2000,¨Tªo,146,10,5,SUM,105008,4,0,79.59442332
TOYOTA,2013,5,78.9,2000,¨Tªo,146,10,5,8891,75000,4,0,79.59442332
TOYOTA,2013,5,78.9,2000,¨Tªo,146,10,5,abc,71215,4,0,79.59442332
TOYOTA,2014,4,78.9,2000,¨Tªo,146,10,5,8891,58000,4,0,79.59442332
TOYOTA,2014,4,78.9,2000,¨Tªo,146,10,5,8891,58000,4,0,79.59442332
TOYOTA,2014,4,78.9,2000,¨Tªo,146,10,5,8891,52000,4,0,79.59442332
TOYOTA,2013,5,78.9,2000,¨Tªo,146,10,5,abc,52152,4,0,79.59442332
TOYOTA,2014,4,78.9,2000,¨Tªo,146,10,5,8891,45000,4,0,79.59442332
TOYOTA,2013,5,78.9,2000,¨Tªo,146,10,5,abc,44362,4,1,79.59442332
NISSAN,2016,2,73.9,1600,¨Tªo,115,9.8,5,8891,17000,5,1,79.56698241
NISSAN,2017,1,73.9,1600,¨Tªo,115,9.8,5,8891,4000,5,0,79.56698241
MAZDA,2014,4,73.9,2000,¨Tªo,151,10,5,8891,23000,2,0,79.56698241
MAZDA,2014,4,73.9,2000,¨Tªo,151,10,5,8891,23000,2,0,79.56698241
NISSAN,2015,3,91.5,2000,¨Tªo,141.5,11.2,5,8891,20000,3,0,79.56284153
NISSAN,2016,2,91.5,2000,¨Tªo,141.5,11.2,5,8891,8658,3,0,79.56284153
MITSUBISHI,2015,3,72.9,1800,¨Tªo,143,10.5,4,SUM,28000,3,0,79.56104252
FORD,2015,3,69.9,1500,¨Tªo,112,11,5,8891,9000,2,0,79.54220315
TOYOTA,2015,3,112.9,2500,¨Tªo,180,10.4,5,SUM,9001,3,1,79.53941541
TOYOTA,2015,3,112.9,2500,¨Tªo,180,10.4,5,8891,9001,3,1,79.53941541
NISSAN,2015,3,86.5,1600,¨Tªo,185,9.5,5,8891,12000,2,0,79.53757225
TOYOTA,2014,4,87.9,2000,¨Tªo,146,10,5,abc,36197,1,0,79.5221843
TOYOTA,2014,4,87.9,2000,¨Tªo,146,10,5,8891,36000,1,0,79.5221843
FORD,2015,3,107.9,2000,¨Tªo,242,9.3,5,8891,35000,2,0,79.51807229
VOLKSWAGEN,2012,6,121.8,2000,®ãªo,140,16.5,5,8891,45000,1,0,79.47454844
HONDA,2015,3,97.9,2400,¨Tªo,190,10,5,8891,27000,2,0,79.46884576
HONDA,2015,3,97.9,2400,¨Tªo,190,10,5,Yahoo,22000,3,1,79.46884576
TOYOTA,2015,3,58.9,1500,¨Tªo,109,10.5,5,8891,56000,5,1,79.45670628
TOYOTA,2015,3,58.9,1500,¨Tªo,109,10.5,5,abc,21186,5,1,79.45670628
TOYOTA,2015,3,58.9,1500,¨Tªo,109,10.5,5,8891,7100,5,0,79.45670628
TOYOTA,2015,3,58.9,1500,¨Tªo,109,10.5,5,8891,5000,5,0,79.45670628
TOYOTA,2015,3,58.9,1500,¨Tªo,109,10.5,5,8891,4000,5,0,79.45670628
TOYOTA,2014,4,57.9,1500,¨Tªo,109,10.5,5,UCar,79574,6,0,79.44732297
TOYOTA,2014,4,57.9,1500,¨Tªo,109,10.5,5,UCar,19043,6,0,79.44732297
TOYOTA,2016,2,108,2500,¨Tªo,180,10.4,5,Yahoo,22087,2,1,79.44444444
NISSAN,2014,4,71.5,1800,¨Tªo,131,9.9,4,8891,70000,8,1,79.44055944
NISSAN,2014,4,71.5,1800,¨Tªo,131,9.9,4,SUM,51258,8,1,79.44055944
NISSAN,2014,4,71.5,1800,¨Tªo,131,9.9,4,8891,51000,8,1,79.44055944
LEXUS,2014,4,185,2500,ªo¹q,223,13,4,abc,47501,5,1,79.35135135
MITSUBISHI,2015,3,64.3,2400,¨Tªo,159,9.5,5,8891,15000,3,0,79.31570762
MITSUBISHI,2016,2,64.3,2400,¨Tªo,136,9.5,5,abc,4000,4,0,79.31570762
HONDA,2016,2,145,2400,¨Tªo,175,10.1,5,8891,11000,2,0,79.31034483
NISSAN,2016,2,72.5,1600,¨Tªo,115,9.8,5,8891,2650,6,0,79.31034483
VOLKSWAGEN,2015,3,148.8,2000,¨Tªo,220,9.6,5,8891,28000,2,0,79.30107527
VOLKSWAGEN,2014,4,148.8,2000,¨Tªo,220,9.6,5,UCar,38000,2,0,79.30107527
NISSAN,2015,3,59.9,1600,¨Tªo,115,9.8,5,8891,25000,4,0,79.29883139
NISSAN,2015,3,59.9,1600,¨Tªo,115,9.8,5,abc,24608,4,1,79.29883139
TOYOTA,2015,3,72.9,1800,¨Tªo,140,10,4,abc,39667,4,1,79.2866941
TOYOTA,2015,3,72.9,1800,¨Tªo,140,10,4,8891,33000,4,0,79.2866941
FORD,2016,2,72.9,1000,¨Tªo,125,10,5,SUM,18247,1,1,79.2866941
FORD,2016,2,72.9,1000,¨Tªo,125,10,5,SUM,11605,1,1,79.2866941
TOYOTA,2014,4,57.9,1500,¨Tªo,109,10.5,5,Yahoo,19000,6,0,79.2746114
HONDA,2017,1,96.9,2400,¨Tªo,190,10,5,8891,7900,3,0,79.25696594
FORD,2016,2,67.9,1600,¨Tªo,125,11,5,8891,15000,1,1,79.23416789
MAZDA,2014,4,67.9,1600,¨Tªo,106,10,5,8891,41000,1,1,79.23416789
MAZDA,2014,4,67.9,1600,¨Tªo,106,10,5,SUM,40636,1,1,79.23416789
FORD,2015,3,186.8,2300,¨Tªo,314,9.5,2,8891,53000,1,0,79.22912206
FORD,2016,2,186.8,2300,¨Tªo,314,9.5,2,8891,31000,1,0,79.22912206
FORD,2016,2,186.8,2300,¨Tªo,314,9.5,2,8891,29000,1,0,79.22912206
FORD,2016,2,186.8,2300,¨Tªo,314,9.5,2,8891,29000,1,0,79.22912206
FORD,2016,2,186.8,2300,¨Tªo,314,9.5,2,8891,29000,1,0,79.22912206
FORD,2016,2,186.8,2300,¨Tªo,314,9.5,2,UCar,29000,1,0,79.22912206
FORD,2016,2,186.8,2300,¨Tªo,314,9.5,2,8891,25000,1,0,79.22912206
FORD,2016,2,186.8,2300,¨Tªo,314,9.5,2,8891,20000,1,0,79.22912206
FORD,2016,2,186.8,2300,¨Tªo,314,9.5,2,8891,20000,1,0,79.22912206
FORD,2016,2,186.8,2300,¨Tªo,314,9.5,2,8891,18000,1,0,79.22912206
FORD,2016,2,186.8,2300,¨Tªo,314,9.5,2,8891,18000,1,0,79.22912206
FORD,2016,2,186.8,2300,¨Tªo,314,9.5,2,8891,18000,1,0,79.22912206
FORD,2016,2,186.8,2300,¨Tªo,314,9.5,2,8891,16000,1,0,79.22912206
FORD,2015,3,186.8,2300,¨Tªo,314,9.5,2,8891,29000,1,0,79.22912206
FORD,2016,2,186.8,2300,¨Tªo,314,9.5,2,UCar,8245,1,0,79.22912206
NISSAN,2016,2,56.8,1500,¨Tªo,99,10.1,5,8891,13000,3,0,79.22535211
HONDA,2014,4,66.9,1500,¨Tªo,120,10.4,5,8891,36000,1,0,79.22272048
MITSUBISHI,2014,4,91.9,2400,¨Tªo,172,10.5,5,8891,4633,2,0,79.21653972
MITSUBISHI,2014,4,91.9,2400,¨Tªo,172,10.5,5,abc,4633,2,1,79.21653972
TOYOTA,2013,5,78.9,2000,¨Tªo,146,10,5,8891,45000,4,0,79.21419518
HONDA,2014,4,90.9,2400,¨Tªo,190,10,5,8891,30000,4,0,79.20792079
TOYOTA,2014,4,163.9,2400,¨Tªo,170,9.8,5,8891,49000,2,0,79.19463087
TOYOTA,2014,4,163.9,2400,¨Tªo,170,9.8,5,abc,48923,2,0,79.19463087
LEXUS,2015,3,222,2000,¨Tªo,238,10,5,abc,52366,7,1,79.18918919
LEXUS,2015,3,222,2000,¨Tªo,238,10,5,abc,52366,7,1,79.18918919
HONDA,2015,3,62.9,1500,¨Tªo,120,10.3,4,8891,40000,3,0,79.17329094
HONDA,2015,3,62.9,1500,¨Tªo,120,10.3,4,Yahoo,17535,3,0,79.17329094
HONDA,2014,4,85.9,2000,¨Tªo,155,10.6,5,UCar,56000,1,0,79.16181607
