brand,years,usingyears,tag_price,source,color,mileage,certificate,residual_value,log_residualPrice
TOYOTA,2008,10,82.8,UCar,銀,103299,0,48.31,1.68 
TOYOTA,2008,10,82.8,UCar,其他,90000,0,51.93,1.72 
TOYOTA,2008,10,82.8,abc,銀,55636,1,51.69,1.71 
TOYOTA,2008,10,82.8,abc,銀,171796,0,43.24,1.64 
TOYOTA,2008,10,82.8,abc,銀,103290,0,48.07,1.68 
TOYOTA,2008,10,82.8,abc,銀,97000,1,51.69,1.71 
TOYOTA,2008,10,82.8,abc,黑,155395,0,48.07,1.68 
TOYOTA,2008,10,82.8,abc,藍,147766,0,45.89,1.66 
TOYOTA,2008,10,78.8,SUM,銀,101600,0,49.24,1.69 
TOYOTA,2008,10,78.8,SUM,銀,103200,1,50.51,1.70 
TOYOTA,2008,10,78.8,8891,黑,80000,0,45.43,1.66 
TOYOTA,2008,10,78.8,8891,銀,80000,0,40.61,1.61 
TOYOTA,2008,10,78.8,8891,藍,180000,0,37.06,1.57 
TOYOTA,2008,10,78.8,8891,白,89000,0,25.13,1.40 
TOYOTA,2008,10,78.8,8891,黑,45000,0,41.62,1.62 
TOYOTA,2008,10,78.8,8891,白,150000,0,49.24,1.69 
TOYOTA,2008,10,78.8,8891,白,14000,0,47.97,1.68 
TOYOTA,2008,10,78.8,8891,棕,120000,0,41.88,1.62 
TOYOTA,2008,10,78.8,8891,白,85000,0,40.36,1.61 
TOYOTA,2008,10,78.8,Yahoo,白,88000,0,34.01,1.53 
TOYOTA,2008,10,78.8,Yahoo,銀,87000,0,31.73,1.50 
TOYOTA,2008,10,78.8,Yahoo,灰,80000,1,45.43,1.66 
TOYOTA,2008,10,78.8,Yahoo,銀,81897,0,45.43,1.66 
TOYOTA,2008,10,78.8,Yahoo,灰,125000,0,27.28,1.44 
TOYOTA,2008,10,78.8,abc,銀,88888,0,39.34,1.59 
TOYOTA,2009,9,82.8,SUM,黑,120097,1,51.33,1.71 
TOYOTA,2009,9,82.8,SUM,白,114600,1,56.76,1.75 
TOYOTA,2009,9,82.8,SUM,棕,166500,0,48.07,1.68 
TOYOTA,2009,9,82.8,SUM,棕,166500,1,48.07,1.68 
TOYOTA,2009,9,82.8,SUM,灰,119387,1,44.44,1.65 
TOYOTA,2009,9,82.8,8891,銀,70000,0,37.2,1.57 
TOYOTA,2009,9,82.8,8891,銀,109000,0,35.99,1.56 
TOYOTA,2009,9,82.8,8891,白,25000,0,35.02,1.54 
TOYOTA,2009,9,82.8,8891,白,25000,0,39.86,1.60 
TOYOTA,2009,9,82.8,8891,白,25000,0,58.57,1.77 
TOYOTA,2009,9,82.8,8891,白,75000,0,36.23,1.56 
TOYOTA,2009,9,82.8,8891,銀,170000,0,48.19,1.68 
TOYOTA,2009,9,82.8,8891,銀,90000,0,33.57,1.53 
TOYOTA,2009,9,82.8,8891,白,80000,0,21.38,1.33 
TOYOTA,2009,9,82.8,8891,灰,120000,0,48.07,1.68 
TOYOTA,2009,9,82.8,8891,白,60000,0,43.24,1.64 
TOYOTA,2009,9,82.8,8891,銀,70000,0,37.2,1.57 
TOYOTA,2009,9,82.8,8891,銀,109000,0,35.99,1.56 
TOYOTA,2009,9,82.8,Yahoo,黑,130343,0,31.28,1.50 
TOYOTA,2009,9,82.8,Yahoo,灰,75412,0,32,1.51 
TOYOTA,2009,9,82.8,Yahoo,灰,130000,0,34.78,1.54 
TOYOTA,2009,9,82.8,UCar,白,129950,0,50.72,1.71 
TOYOTA,2009,9,82.8,abc,灰,119387,0,44.44,1.65 
TOYOTA,2009,9,87.8,SUM,銀,140000,1,53.3,1.73 
TOYOTA,2009,9,87.8,8891,黑,96000,0,29.38,1.47 
TOYOTA,2009,9,87.8,8891,灰,12000,0,22.55,1.35 
TOYOTA,2009,9,87.8,8891,灰,150000,0,21.41,1.33 
TOYOTA,2009,9,87.8,8891,白,80000,0,36.79,1.57 
TOYOTA,2009,9,87.8,8891,白,80000,0,33.94,1.53 
TOYOTA,2009,9,87.8,8891,灰,120000,0,51.25,1.71 
TOYOTA,2009,9,87.8,8891,銀,81000,0,54.21,1.73 
TOYOTA,2009,9,87.8,8891,銀,190000,0,43.28,1.64 
TOYOTA,2009,9,87.8,8891,銀,80000,0,51.03,1.71 
TOYOTA,2009,9,87.8,8891,白,75000,0,32.46,1.51 
TOYOTA,2009,9,87.8,8891,灰,86000,0,44.19,1.65 
TOYOTA,2009,9,87.8,8891,銀,93000,0,25.97,1.41 
TOYOTA,2009,9,87.8,UCar,銀,96885,0,44.42,1.65 
TOYOTA,2009,9,87.8,UCar,白,117295,0,52.39,1.72 
TOYOTA,2009,9,87.8,UCar,銀,132147,0,56.95,1.76 
TOYOTA,2009,9,87.8,UCar,白,111508,0,56.95,1.76 
TOYOTA,2009,9,87.8,abc,黑,103080,1,47.61,1.68 
TOYOTA,2009,9,87.8,abc,白,117295,0,52.39,1.72 
TOYOTA,2009,9,87.8,abc,灰,72500,1,55.58,1.74 
TOYOTA,2010,8,76.2,SUM,銀,60000,1,62.99,1.80 
TOYOTA,2010,8,76.2,SUM,銀,74000,0,69.29,1.84 
TOYOTA,2010,8,76.2,SUM,銀,83000,0,64.04,1.81 
TOYOTA,2010,8,76.2,SUM,灰,124116,1,62.73,1.80 
TOYOTA,2010,8,76.2,SUM,灰,102000,0,73.23,1.86 
TOYOTA,2010,8,76.2,SUM,銀,83000,0,64.04,1.81 
TOYOTA,2010,8,76.2,SUM,灰,108526,0,67.98,1.83 
TOYOTA,2010,8,76.2,8891,白,58000,0,57.48,1.76 
TOYOTA,2010,8,76.2,8891,黑,71000,0,36.09,1.56 
TOYOTA,2010,8,76.2,8891,白,110000,0,55.91,1.75 
TOYOTA,2010,8,76.2,8891,白,129000,0,43.04,1.63 
TOYOTA,2010,8,76.2,8891,銀,120000,1,65.35,1.82 
TOYOTA,2010,8,76.2,8891,灰,77000,0,52.49,1.72 
TOYOTA,2010,8,76.2,8891,白,67000,0,21.65,1.34 
TOYOTA,2010,8,76.2,8891,灰,80000,0,61.42,1.79 
TOYOTA,2010,8,76.2,8891,灰,82000,0,56.43,1.75 
TOYOTA,2010,8,76.2,8891,灰,80000,0,60.1,1.78 
TOYOTA,2010,8,76.2,8891,黑,164000,0,50.92,1.71 
TOYOTA,2010,8,76.2,8891,灰,90000,0,56.17,1.75 
TOYOTA,2010,8,76.2,8891,白,62000,0,52.23,1.72 
TOYOTA,2010,8,76.2,8891,銀,93000,0,36.75,1.57 
TOYOTA,2010,8,76.2,8891,灰,116000,1,64.04,1.81 
TOYOTA,2010,8,76.2,8891,灰,120000,0,46.98,1.67 
TOYOTA,2010,8,76.2,8891,灰,116000,0,64.04,1.81 
TOYOTA,2010,8,76.2,8891,白,70000,0,65.62,1.82 
TOYOTA,2010,8,76.2,8891,白,72000,0,52.49,1.72 
TOYOTA,2010,8,76.2,8891,白,132000,0,60.1,1.78 
TOYOTA,2010,8,76.2,8891,白,70000,0,70.6,1.85 
TOYOTA,2010,8,76.2,8891,黑,120000,0,65.49,1.82 
TOYOTA,2010,8,76.2,8891,白,78000,0,39.37,1.60 
TOYOTA,2010,8,76.2,8891,黑,80000,0,53.15,1.73 
TOYOTA,2010,8,76.2,8891,銀,86000,0,65.35,1.82 
TOYOTA,2010,8,76.2,8891,白,98000,0,55.12,1.74 
TOYOTA,2010,8,76.2,8891,白,80000,0,51.18,1.71 
TOYOTA,2010,8,76.2,8891,灰,78000,0,48.29,1.68 
TOYOTA,2010,8,76.2,8891,銀,100000,0,37.8,1.58 
TOYOTA,2010,8,76.2,8891,白,60000,0,56.17,1.75 
TOYOTA,2010,8,76.2,8891,白,70000,0,57.48,1.76 
TOYOTA,2010,8,76.2,8891,黑,57000,0,45.93,1.66 
TOYOTA,2010,8,76.2,8891,白,62000,0,24.93,1.40 
TOYOTA,2010,8,76.2,8891,黑,61000,0,43.04,1.63 
TOYOTA,2010,8,76.2,8891,白,96000,0,39.37,1.60 
TOYOTA,2010,8,76.2,8891,白,140000,0,60.1,1.78 
TOYOTA,2010,8,76.2,8891,灰,85000,0,52.23,1.72 
TOYOTA,2010,8,76.2,8891,銀,80000,0,50.92,1.71 
TOYOTA,2010,8,76.2,8891,黑,84000,0,52.49,1.72 
TOYOTA,2010,8,76.2,8891,黑,69000,0,40.42,1.61 
TOYOTA,2010,8,76.2,8891,灰,80000,0,56.17,1.75 
TOYOTA,2010,8,76.2,8891,灰,140000,0,40.68,1.61 
TOYOTA,2010,8,76.2,8891,白,100000,0,72.83,1.86 
TOYOTA,2010,8,76.2,8891,白,50000,0,41.34,1.62 
TOYOTA,2010,8,76.2,8891,白,86000,0,56.43,1.75 
TOYOTA,2010,8,76.2,8891,銀,110000,0,64.3,1.81 
TOYOTA,2010,8,76.2,8891,黑,50000,0,11.55,1.06 
TOYOTA,2010,8,76.2,8891,白,89000,1,66.67,1.82 
TOYOTA,2010,8,76.2,8891,灰,85000,0,39.37,1.60 
TOYOTA,2010,8,76.2,8891,銀,130000,1,62.73,1.80 
TOYOTA,2010,8,76.2,8891,銀,68000,0,66.67,1.82 
TOYOTA,2010,8,76.2,8891,黑,80000,0,60.1,1.78 
TOYOTA,2010,8,76.2,8891,灰,147000,0,64.04,1.81 
TOYOTA,2010,8,76.2,8891,白,130000,0,59.06,1.77 
TOYOTA,2010,8,76.2,8891,銀,167000,0,59.84,1.78 
TOYOTA,2010,8,76.2,8891,銀,114000,0,59.71,1.78 
TOYOTA,2010,8,76.2,8891,銀,76000,0,48.29,1.68 
TOYOTA,2010,8,76.2,8891,銀,97000,0,50.92,1.71 
TOYOTA,2010,8,76.2,8891,黑,55000,0,39.11,1.59 
TOYOTA,2010,8,76.2,8891,銀,70000,0,48.56,1.69 
TOYOTA,2010,8,76.2,8891,白,60000,0,37.8,1.58 
TOYOTA,2010,8,76.2,8891,黑,110000,0,43.7,1.64 
TOYOTA,2010,8,76.2,8891,灰,150000,0,57.48,1.76 
TOYOTA,2010,8,76.2,8891,銀,80000,0,52.49,1.72 
TOYOTA,2010,8,76.2,8891,黑,90000,0,65.49,1.82 
TOYOTA,2010,8,76.2,8891,銀,120000,1,65.35,1.82 
TOYOTA,2010,8,76.2,8891,黑,112000,0,70.6,1.85 
TOYOTA,2010,8,76.2,8891,銀,100000,0,60.1,1.78 
TOYOTA,2010,8,76.2,8891,白,60000,0,21.65,1.34 
TOYOTA,2010,8,76.2,8891,白,130000,0,59.71,1.78 
TOYOTA,2010,8,76.2,8891,銀,118000,0,61.42,1.79 
TOYOTA,2010,8,76.2,8891,灰,81000,0,54.86,1.74 
TOYOTA,2010,8,76.2,8891,黑,63000,0,45.93,1.66 
TOYOTA,2010,8,76.2,8891,白,92000,0,35.43,1.55 
TOYOTA,2010,8,76.2,8891,白,62000,0,52.23,1.72 
TOYOTA,2010,8,76.2,8891,白,80000,0,50.92,1.71 
TOYOTA,2010,8,76.2,8891,銀,84000,0,52.49,1.72 
TOYOTA,2010,8,76.2,8891,灰,116000,0,64.04,1.81 
TOYOTA,2010,8,76.2,8891,銀,93000,0,36.75,1.57 
TOYOTA,2010,8,76.2,8891,白,100000,0,68.24,1.83 
TOYOTA,2010,8,76.2,8891,黑,87000,0,31.5,1.50 
TOYOTA,2010,8,76.2,8891,黑,70000,0,65.35,1.82 
TOYOTA,2010,8,76.2,8891,灰,50000,0,56.17,1.75 
TOYOTA,2010,8,76.2,Yahoo,白,44000,0,25.98,1.41 
TOYOTA,2010,8,76.2,Yahoo,黑,60000,0,25.98,1.41 
TOYOTA,2010,8,76.2,Yahoo,灰,33064,0,35.17,1.55 
TOYOTA,2010,8,76.2,Yahoo,黑,51365,0,20.73,1.32 
TOYOTA,2010,8,76.2,Yahoo,白,76494,0,25.98,1.41 
TOYOTA,2010,8,76.2,Yahoo,灰,78000,0,48.29,1.68 
TOYOTA,2010,8,76.2,UCar,銀,86436,0,65.62,1.82 
TOYOTA,2010,8,76.2,UCar,白,105000,0,68.24,1.83 
TOYOTA,2010,8,76.2,abc,黑,85186,1,65.35,1.82 
TOYOTA,2010,8,76.2,abc,白,130000,1,73.23,1.86 
TOYOTA,2010,8,76.2,abc,銀,67116,1,65.35,1.82 
TOYOTA,2010,8,76.2,abc,白,102772,1,65.35,1.82 
TOYOTA,2010,8,76.2,abc,黑,103000,1,65.35,1.82 
TOYOTA,2010,8,76.2,abc,銀,102000,1,74.67,1.87 
TOYOTA,2010,8,76.2,abc,銀,80000,0,66.67,1.82 
TOYOTA,2010,8,76.2,abc,白,80000,0,51.18,1.71 
TOYOTA,2010,8,76.2,abc,銀,84511,1,74.54,1.87 
TOYOTA,2010,8,76.2,abc,銀,85000,0,70.6,1.85 
TOYOTA,2010,8,76.2,abc,銀,70000,0,52.23,1.72 
TOYOTA,2010,8,76.2,abc,黑,40110,0,45.93,1.66 
TOYOTA,2010,8,76.2,abc,灰,84303,1,70.6,1.85 
TOYOTA,2011,7,76.9,SUM,黑,85000,1,77.76,1.89 
TOYOTA,2011,7,76.9,SUM,銀,84519,0,69.57,1.84 
TOYOTA,2011,7,76.9,SUM,白,78355,1,72.56,1.86 
TOYOTA,2011,7,76.9,SUM,灰,86500,1,72.56,1.86 
TOYOTA,2011,7,76.9,SUM,銀,144910,1,62.16,1.79 
TOYOTA,2011,7,76.9,8891,白,62000,0,53.06,1.72 
TOYOTA,2011,7,76.9,8891,灰,119000,0,73.86,1.87 
TOYOTA,2011,7,76.9,8891,黑,157000,0,45.51,1.66 
TOYOTA,2011,7,76.9,8891,黑,75000,0,58.26,1.77 
TOYOTA,2011,7,76.9,8891,灰,118000,0,33.55,1.53 
TOYOTA,2011,7,76.9,8891,白,65000,0,46.55,1.67 
TOYOTA,2011,7,76.9,8891,黑,95000,0,56.96,1.76 
TOYOTA,2011,7,76.9,8891,灰,89000,0,60.86,1.78 
TOYOTA,2011,7,76.9,8891,灰,75000,0,32.51,1.51 
TOYOTA,2011,7,76.9,8891,白,158000,0,68.92,1.84 
TOYOTA,2011,7,76.9,8891,灰,89000,0,41.35,1.62 
TOYOTA,2011,7,76.9,8891,灰,75000,0,51.76,1.71 
TOYOTA,2011,7,76.9,8891,灰,98000,0,55.66,1.75 
TOYOTA,2011,7,76.9,8891,白,146000,0,37.45,1.57 
TOYOTA,2011,7,76.9,8891,銀,170000,0,54.36,1.74 
TOYOTA,2011,7,76.9,8891,黑,82000,0,53.71,1.73 
TOYOTA,2011,7,76.9,8891,白,55000,0,75.16,1.88 
TOYOTA,2011,7,76.9,8891,黑,90000,0,51.76,1.71 
TOYOTA,2011,7,76.9,8891,銀,90000,0,53.06,1.72 
TOYOTA,2011,7,76.9,8891,銀,110000,0,76.72,1.88 
TOYOTA,2011,7,76.9,8891,白,46000,0,36.41,1.56 
TOYOTA,2011,7,76.9,8891,黑,85000,0,39.01,1.59 
TOYOTA,2011,7,76.9,8891,銀,95000,0,76.46,1.88 
TOYOTA,2011,7,76.9,8891,銀,40000,0,49.41,1.69 
TOYOTA,2011,7,76.9,8891,銀,125000,0,62.16,1.79 
TOYOTA,2011,7,76.9,8891,灰,70000,0,56.96,1.76 
TOYOTA,2011,7,76.9,8891,白,150000,0,65.02,1.81 
TOYOTA,2011,7,76.9,8891,灰,60000,0,69.96,1.84 
TOYOTA,2011,7,76.9,8891,銀,129000,0,64.37,1.81 
TOYOTA,2011,7,76.9,8891,銀,40000,0,42.26,1.63 
TOYOTA,2011,7,76.9,8891,灰,60000,0,69.96,1.84 
TOYOTA,2011,7,76.9,8891,灰,72000,0,50.07,1.70 
TOYOTA,2011,7,76.9,8891,銀,100000,0,37.45,1.57 
TOYOTA,2011,7,76.9,8891,灰,43000,0,54.62,1.74 
TOYOTA,2011,7,76.9,8891,灰,68000,0,67.36,1.83 
TOYOTA,2011,7,76.9,8891,灰,69000,0,76.07,1.88 
TOYOTA,2011,7,76.9,8891,銀,170000,0,53.06,1.72 
TOYOTA,2011,7,76.9,8891,銀,107000,0,61.12,1.79 
TOYOTA,2011,7,76.9,8891,黑,17000,0,65.02,1.81 
TOYOTA,2011,7,76.9,8891,灰,29000,0,59.56,1.77 
TOYOTA,2011,7,76.9,8891,灰,85000,0,38.75,1.59 
TOYOTA,2011,7,76.9,8891,銀,70000,0,51.76,1.71 
TOYOTA,2011,7,76.9,8891,白,90000,0,46.81,1.67 
TOYOTA,2011,7,76.9,8891,灰,75000,0,31.86,1.50 
TOYOTA,2011,7,76.9,8891,白,60000,0,49.41,1.69 
TOYOTA,2011,7,76.9,8891,銀,65000,0,67.62,1.83 
TOYOTA,2011,7,76.9,8891,灰,87000,1,72.56,1.86 
TOYOTA,2011,7,76.9,8891,白,78000,0,68.66,1.84 
TOYOTA,2011,7,76.9,8891,黑,100000,0,71.52,1.85 
TOYOTA,2011,7,76.9,8891,灰,186000,0,62.16,1.79 
TOYOTA,2011,7,76.9,8891,黑,17000,0,52.02,1.72 
TOYOTA,2011,7,76.9,8891,灰,58000,0,62.42,1.80 
TOYOTA,2011,7,76.9,8891,白,62000,1,77.76,1.89 
TOYOTA,2011,7,76.9,8891,黃,193000,0,42.65,1.63 
TOYOTA,2011,7,76.9,8891,白,110000,0,59.56,1.77 
TOYOTA,2011,7,76.9,8891,白,48000,0,45.51,1.66 
TOYOTA,2011,7,76.9,8891,白,117000,0,53.06,1.72 
TOYOTA,2011,7,76.9,8891,黑,62000,0,45.51,1.66 
TOYOTA,2011,7,76.9,8891,銀,190000,1,50.72,1.71 
TOYOTA,2011,7,76.9,8891,黑,130000,0,59.82,1.78 
TOYOTA,2011,7,76.9,8891,銀,58000,0,50.46,1.70 
TOYOTA,2011,7,76.9,8891,銀,46000,0,73.86,1.87 
TOYOTA,2011,7,76.9,8891,銀,140000,0,60.86,1.78 
TOYOTA,2011,7,76.9,8891,灰,89000,0,41.35,1.62 
TOYOTA,2011,7,76.9,8891,銀,90000,0,59.56,1.77 
TOYOTA,2011,7,76.9,8891,白,19000,0,33.55,1.53 
TOYOTA,2011,7,76.9,8891,銀,65000,0,71.52,1.85 
TOYOTA,2011,7,76.9,8891,黑,157000,0,45.51,1.66 
TOYOTA,2011,7,76.9,8891,黑,90000,0,59.56,1.77 
TOYOTA,2011,7,76.9,8891,白,78000,0,74.77,1.87 
TOYOTA,2011,7,76.9,8891,白,110000,1,50.46,1.70 
TOYOTA,2011,7,76.9,Yahoo,灰,68000,0,67.36,1.83 
TOYOTA,2011,7,76.9,Yahoo,灰,60000,0,45.51,1.66 
TOYOTA,2011,7,76.9,UCar,其他,86500,0,72.82,1.86 
TOYOTA,2011,7,76.9,UCar,其他,68054,0,71.52,1.85 
TOYOTA,2011,7,76.9,UCar,白,55042,0,79.32,1.90 
TOYOTA,2011,7,76.9,UCar,鐵灰,103600,0,62.42,1.80 
TOYOTA,2011,7,76.9,UCar,白,80337,0,70.22,1.85 
TOYOTA,2011,7,76.9,UCar,銀,65335,0,68.92,1.84 
TOYOTA,2011,7,76.9,abc,銀,88962,1,76.46,1.88 
TOYOTA,2011,7,76.9,abc,銀,94685,0,73.86,1.87 
TOYOTA,2011,7,76.9,abc,銀,94685,0,73.86,1.87 
TOYOTA,2011,7,76.9,abc,白,115609,1,69.96,1.84 
TOYOTA,2011,7,76.9,abc,白,78355,0,72.56,1.86 
TOYOTA,2011,7,76.9,abc,灰,100661,1,69.96,1.84 
TOYOTA,2011,7,76.9,abc,白,60000,0,67.36,1.83 
TOYOTA,2011,7,76.9,abc,灰,68054,0,71.52,1.85 
TOYOTA,2011,7,76.9,abc,白,100548,1,73.86,1.87 
TOYOTA,2012,6,81.9,SUM,銀,162317,1,60.93,1.78 
TOYOTA,2012,6,81.9,SUM,黑,95429,1,71.79,1.86 
TOYOTA,2012,6,81.9,SUM,銀,138929,0,73.02,1.86 
TOYOTA,2012,6,81.9,SUM,白,65630,0,70.57,1.85 
TOYOTA,2012,6,81.9,SUM,白,65630,0,69.35,1.84 
TOYOTA,2012,6,81.9,SUM,白,65630,0,69.35,1.84 
TOYOTA,2012,6,81.9,SUM,白,89000,1,76.68,1.88 
TOYOTA,2012,6,81.9,SUM,白,57243,0,70.57,1.85 
TOYOTA,2012,6,81.9,8891,白,25000,0,48.6,1.69 
TOYOTA,2012,6,81.9,8891,白,60000,0,56.17,1.75 
TOYOTA,2012,6,81.9,8891,銀,98000,0,35.16,1.55 
TOYOTA,2012,6,81.9,8891,銀,100000,0,43.71,1.64 
TOYOTA,2012,6,81.9,8891,白,39000,0,55.92,1.75 
TOYOTA,2012,6,81.9,8891,灰,120000,0,27.84,1.44 
TOYOTA,2012,6,81.9,8891,灰,60000,0,40.05,1.60 
TOYOTA,2012,6,81.9,8891,灰,12000,0,57.39,1.76 
TOYOTA,2012,6,81.9,8891,灰,90000,0,52.26,1.72 
TOYOTA,2012,6,81.9,8891,白,60000,0,62.03,1.79 
TOYOTA,2012,6,81.9,8891,銀,72000,0,59.58,1.78 
TOYOTA,2012,6,81.9,8891,白,64000,0,46.15,1.66 
TOYOTA,2012,6,81.9,8891,銀,68000,0,48.6,1.69 
TOYOTA,2012,6,81.9,8891,白,89000,0,74.48,1.87 
TOYOTA,2012,6,81.9,8891,灰,68000,0,41.27,1.62 
TOYOTA,2012,6,81.9,8891,白,33000,0,60.81,1.78 
TOYOTA,2012,6,81.9,8891,銀,20000,0,68.13,1.83 
TOYOTA,2012,6,81.9,8891,黑,80000,0,63.25,1.80 
TOYOTA,2012,6,81.9,8891,銀,60000,0,42.74,1.63 
TOYOTA,2012,6,81.9,8891,白,89000,0,60.81,1.78 
TOYOTA,2012,6,81.9,8891,銀,65000,0,43.71,1.64 
TOYOTA,2012,6,81.9,8891,黃,85000,0,59.71,1.78 
TOYOTA,2012,6,81.9,8891,銀,129000,0,44.93,1.65 
TOYOTA,2012,6,81.9,8891,黑,170000,0,54.95,1.74 
TOYOTA,2012,6,81.9,8891,黑,66000,0,36.63,1.56 
TOYOTA,2012,6,81.9,8891,白,65000,0,57.39,1.76 
TOYOTA,2012,6,81.9,8891,白,60000,0,51.04,1.71 
TOYOTA,2012,6,81.9,8891,黑,95000,0,41.27,1.62 
TOYOTA,2012,6,81.9,8891,銀,142000,0,58.36,1.77 
TOYOTA,2012,6,81.9,8891,灰,94000,0,62.27,1.79 
TOYOTA,2012,6,81.9,8891,白,42000,0,64.47,1.81 
TOYOTA,2012,6,81.9,8891,白,96000,0,52.26,1.72 
TOYOTA,2012,6,81.9,8891,灰,80000,0,53.11,1.73 
TOYOTA,2012,6,81.9,8891,黑,8888,0,51.28,1.71 
TOYOTA,2012,6,81.9,8891,灰,100000,0,65.69,1.82 
TOYOTA,2012,6,81.9,8891,灰,100000,0,71.79,1.86 
TOYOTA,2012,6,81.9,8891,灰,100000,0,65.69,1.82 
TOYOTA,2012,6,81.9,8891,白,66000,0,47.62,1.68 
TOYOTA,2012,6,81.9,8891,灰,100000,0,68.13,1.83 
TOYOTA,2012,6,81.9,8891,白,8888,0,51.28,1.71 
TOYOTA,2012,6,81.9,8891,黑,44000,0,37.73,1.58 
TOYOTA,2012,6,81.9,8891,白,68000,0,53.48,1.73 
TOYOTA,2012,6,81.9,8891,黑,97000,1,71.79,1.86 
TOYOTA,2012,6,81.9,8891,白,78000,1,65.69,1.82 
TOYOTA,2012,6,81.9,8891,黑,8888,0,49.82,1.70 
TOYOTA,2012,6,81.9,8891,白,95000,0,49.45,1.69 
TOYOTA,2012,6,81.9,8891,白,68000,0,53.48,1.73 
TOYOTA,2012,6,81.9,8891,白,89000,0,61.05,1.79 
TOYOTA,2012,6,81.9,8891,黑,97000,0,62.03,1.79 
TOYOTA,2012,6,81.9,8891,黑,44000,0,51.04,1.71 
TOYOTA,2012,6,81.9,8891,白,86000,0,59.71,1.78 
TOYOTA,2012,6,81.9,8891,黑,56000,0,51.04,1.71 
TOYOTA,2012,6,81.9,8891,白,50000,0,16.85,1.23 
TOYOTA,2012,6,81.9,8891,銀,141000,0,48.84,1.69 
TOYOTA,2012,6,81.9,8891,白,70000,0,58,1.76 
TOYOTA,2012,6,81.9,8891,白,60000,0,60.81,1.78 
TOYOTA,2012,6,81.9,8891,白,50000,0,52.26,1.72 
TOYOTA,2012,6,81.9,8891,黑,72000,0,34.8,1.54 
TOYOTA,2012,6,81.9,8891,灰,66000,0,43.71,1.64 
TOYOTA,2012,6,81.9,8891,灰,79000,0,59.58,1.78 
TOYOTA,2012,6,81.9,8891,黑,100000,0,48.6,1.69 
TOYOTA,2012,6,81.9,8891,黑,143000,0,51.28,1.71 
TOYOTA,2012,6,81.9,8891,黑,105000,0,52.26,1.72 
TOYOTA,2012,6,81.9,8891,黑,77000,0,53.11,1.73 
TOYOTA,2012,6,81.9,8891,白,98000,0,76.68,1.88 
TOYOTA,2012,6,81.9,8891,灰,80000,0,48.6,1.69 
TOYOTA,2012,6,81.9,8891,黑,40000,0,48.84,1.69 
TOYOTA,2012,6,81.9,8891,黑,78000,0,58.36,1.77 
TOYOTA,2012,6,81.9,8891,銀,60000,0,47.62,1.68 
TOYOTA,2012,6,81.9,8891,黑,115000,0,53.11,1.73 
TOYOTA,2012,6,81.9,8891,白,60000,0,63.25,1.80 
TOYOTA,2012,6,81.9,8891,白,106000,0,58.61,1.77 
TOYOTA,2012,6,81.9,8891,灰,80000,0,57.14,1.76 
TOYOTA,2012,6,81.9,8891,灰,120000,0,35.16,1.55 
TOYOTA,2012,6,81.9,8891,白,50000,0,44.93,1.65 
TOYOTA,2012,6,81.9,8891,黑,31000,0,60.93,1.78 
TOYOTA,2012,6,81.9,8891,白,90000,0,71.79,1.86 
TOYOTA,2012,6,81.9,8891,灰,112000,0,63.49,1.80 
TOYOTA,2012,6,81.9,8891,黑,70000,0,48.84,1.69 
TOYOTA,2012,6,81.9,8891,白,40000,0,43.71,1.64 
TOYOTA,2012,6,81.9,8891,黑,78000,0,66.91,1.83 
TOYOTA,2012,6,81.9,8891,黑,57000,0,68.13,1.83 
TOYOTA,2012,6,81.9,8891,黑,54000,0,68.13,1.83 
TOYOTA,2012,6,81.9,8891,黑,50000,0,68.13,1.83 
TOYOTA,2012,6,81.9,8891,黑,57000,0,68.13,1.83 
TOYOTA,2012,6,81.9,8891,黑,50000,0,68.13,1.83 
TOYOTA,2012,6,81.9,8891,白,70000,0,65.69,1.82 
TOYOTA,2012,6,81.9,8891,黑,50000,0,68.13,1.83 
TOYOTA,2012,6,81.9,8891,黑,50000,0,68.13,1.83 
TOYOTA,2012,6,81.9,8891,灰,60000,0,47.62,1.68 
TOYOTA,2012,6,81.9,8891,白,90000,0,51.04,1.71 
TOYOTA,2012,6,81.9,8891,黑,53000,0,53.72,1.73 
TOYOTA,2012,6,81.9,8891,銀,82000,0,59.1,1.77 
TOYOTA,2012,6,81.9,8891,灰,93000,0,73.14,1.86 
TOYOTA,2012,6,81.9,8891,黑,50000,0,68.13,1.83 
TOYOTA,2012,6,81.9,8891,灰,79000,0,65.93,1.82 
TOYOTA,2012,6,81.9,8891,黑,57000,0,68.13,1.83 
TOYOTA,2012,6,81.9,8891,黑,75000,0,38.83,1.59 
TOYOTA,2012,6,81.9,8891,銀,82000,0,59.34,1.77 
TOYOTA,2012,6,81.9,8891,白,56000,0,18.32,1.26 
TOYOTA,2012,6,81.9,8891,白,60000,0,51.28,1.71 
TOYOTA,2012,6,81.9,8891,銀,86000,0,57.14,1.76 
TOYOTA,2012,6,81.9,8891,黑,121000,1,69.35,1.84 
TOYOTA,2012,6,81.9,8891,銀,57000,0,40.05,1.60 
TOYOTA,2012,6,81.9,8891,銀,72000,0,59.58,1.78 
TOYOTA,2012,6,81.9,8891,灰,98000,0,48.6,1.69 
TOYOTA,2012,6,81.9,8891,白,59000,0,48.84,1.69 
TOYOTA,2012,6,81.9,8891,白,90000,0,58.61,1.77 
